index,unit1_rgb,unit2_pos,unit1_beam_32,unit1_beam_64
353,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1067_03_22_15.jpg,"[0.11335568728679112, 0.24332162383404782]",2,3
354,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2820_03_25_59.jpg,"[0.045876997702194555, 0.032958071836846264]",26,51
355,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9521_03_40_20.jpg,"[0.011443084060323188, 0.005626905820167534]",22,42
356,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9883_03_41_07.jpg,"[0.054312676290246976, 0.022757436551510257]",20,39
357,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7835_03_36_41.jpg,"[0.09397954577511979, 0.05414760468182452]",14,26
358,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9317_03_39_54.jpg,"[0.03730014920411287, 0.0019527067484850298]",3,5
359,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2563_03_25_26.jpg,"[0.05082937175639572, 0.06452885712196725]",14,26
360,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_594_03_21_14.jpg,"[0.04289268104044742, 0.19611595701621376]",7,14
361,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5931_03_32_37.jpg,"[0.027064363809801394, 0.005745839033968696]",19,37
362,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9518_03_40_20.jpg,"[0.05403385253270481, 0.029795178540793457]",20,40
363,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4359_03_29_15.jpg,"[0.021839494910587395, 0.05082414581265533]",23,45
364,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2509_03_25_19.jpg,"[0.3373537164165486, 0.3295622724425034]",2,3
365,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9263_03_39_47.jpg,"[0.03547970783630125, 0.013129408683825835]",29,57
366,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9491_03_40_16.jpg,"[0.028790633303218256, 0.036118575764251516]",9,18
367,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7823_03_36_40.jpg,"[0.09672506319096857, 0.09362731488007998]",8,14
368,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9293_03_39_51.jpg,"[0.062266126904189575, 0.03355310108988663]",12,23
369,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5353_03_31_23.jpg,"[0.037320542366707385, 0.03216634975673839]",10,20
370,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8126_03_37_18.jpg,"[0.1125054447693091, 0.49647215453671817]",2,3
371,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6288_03_33_23.jpg,"[0.09064924856176931, 0.18712059573650616]",3,6
372,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8065_03_37_10.jpg,"[0.0868489123910321, 0.04309633504300626]",26,51
373,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6508_03_33_51.jpg,"[0.0316922638947905, 0.01042026605142019]",16,32
374,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1022_03_22_09.jpg,"[0.034271764558828195, 0.004846920318856474]",19,37
375,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8630_03_38_24.jpg,"[0.12959843108602442, 0.09447097227711133]",26,52
376,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7845_03_36_42.jpg,"[0.05468455850238709, 0.042370330158181]",20,39
377,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2629_03_25_34.jpg,"[0.05665408092088958, 0.017589557120963713]",30,62
378,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1026_03_22_09.jpg,"[0.03677315003396222, 0.014782756213194767]",17,34
379,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2043_03_24_19.jpg,"[0.04622321265796569, 0.027305494639929328]",24,47
380,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8577_03_38_17.jpg,"[0.5532178623242356, 0.6202829490352447]",2,4
381,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9462_03_40_13.jpg,"[0.013990295550252952, 0.00570348030658468]",8,4
382,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3671_03_27_47.jpg,"[0.5444039140104718, 0.42480757219596843]",3,4
383,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5374_03_31_25.jpg,"[0.014052471255749398, 0.02040130880057041]",20,39
384,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7855_03_36_44.jpg,"[0.02084732066953096, 0.013158081107596614]",24,47
385,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5938_03_32_38.jpg,"[0.08049878628451994, 0.03887835389703639]",23,44
386,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5886_03_32_31.jpg,"[0.46078110618022405, 0.5306693720691408]",2,2
387,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2864_03_26_04.jpg,"[0.04920922874992903, 0.04593454181227879]",11,22
388,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6843_03_34_34.jpg,"[0.033883474054945385, 0.03574826185377733]",10,19
389,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5397_03_31_28.jpg,"[0.05156598685355947, 0.02783463466314443]",30,58
390,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4080_03_28_39.jpg,"[0.022197840282039784, 0.01164207448808973]",28,55
391,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_624_03_21_18.jpg,"[0.0812843332517021, 0.08336950678174503]",13,26
392,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7853_03_36_43.jpg,"[0.060055695602278934, 0.03217040212596465]",23,46
393,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9873_03_41_06.jpg,"[0.08102086296714776, 0.03935603647705753]",24,46
394,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4087_03_28_40.jpg,"[0.020447720164554085, 0.005494228957905546]",25,49
395,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5926_03_32_36.jpg,"[0.01233557792904268, 0.020962733972951387]",17,32
396,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6475_03_33_47.jpg,"[0.009359875620460487, 0.012810303722206283]",5,9
397,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4076_03_28_39.jpg,"[0.028415703836897368, 0.0013009634412260776]",29,56
398,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6805_03_34_29.jpg,"[0.009732343843020002, 0.004137736589310058]",28,55
399,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5958_03_32_40.jpg,"[0.02598458101104728, 0.021846934177194636]",30,60
400,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5341_03_31_21.jpg,"[0.04598581983707385, 0.033479336500999]",4,7
401,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6281_03_33_22.jpg,"[0.10962450034554107, 0.05933511516517944]",5,10
402,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4137_03_28_47.jpg,"[0.1858059134663026, 0.2781515844142439]",2,2
403,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3622_03_27_41.jpg,"[0.05017456371377772, 0.024575535827866073]",24,47
404,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1307_03_22_45.jpg,"[0.013633356603807071, 0.029895742288432153]",26,51
405,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7828_03_36_40.jpg,"[0.027227274706389724, 0.018110821785116447]",10,20
406,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9919_03_41_12.jpg,"[0.03763183110148337, 0.05148947984878165]",4,7
407,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8073_03_37_11.jpg,"[0.06336806089679635, 0.019392020368889845]",24,48
408,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6507_03_33_51.jpg,"[0.01759759988884553, 0.030335940453110322]",16,31
409,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6263_03_33_19.jpg,"[0.03709322892502895, 0.0215490850390638]",14,27
410,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_640_03_21_20.jpg,"[0.049600507906950704, 0.05600315014362495]",18,34
411,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9306_03_39_52.jpg,"[0.07178387373163171, 0.031727910167384826]",6,11
412,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2580_03_25_28.jpg,"[0.07148307458336273, 0.07408837701178868]",18,32
413,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5388_03_31_27.jpg,"[0.05958677006468909, 0.04591210086194084]",26,51
414,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4107_03_28_43.jpg,"[0.011678836052040766, 0.015390496907440168]",15,28
415,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1003_03_22_06.jpg,"[0.04565870882097457, 0.010442114438333509]",25,48
416,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9543_03_40_23.jpg,"[0.0452772160379566, 0.02030997757338587]",30,59
417,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8634_03_38_24.jpg,"[0.038434723977079276, 0.009379705562880314]",28,55
418,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7816_03_36_39.jpg,"[0.03069534296933704, 0.02695412364409304]",4,8
419,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1014_03_22_08.jpg,"[0.04352410726733204, 0.0014172970219387038]",22,42
420,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9906_03_41_10.jpg,"[0.04573442136715879, 0.01676514847775714]",10,19
421,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9545_03_40_23.jpg,"[0.047474696509598874, 0.02320182089005893]",30,60
422,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8614_03_38_22.jpg,"[0.06185691582833481, 0.022787886665554816]",19,37
423,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2604_03_25_31.jpg,"[0.04047046557297197, 0.03001400647901203]",24,46
424,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2057_03_24_21.jpg,"[0.05287050464814675, 0.016336132558349578]",30,60
425,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7834_03_36_41.jpg,"[0.07549121004881293, 0.11110134124819662]",13,26
426,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2609_03_25_32.jpg,"[0.046673678867344984, 0.02523677926486773]",26,52
427,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8063_03_37_10.jpg,"[0.09820714214262873, 0.04495931622003792]",26,52
428,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3619_03_27_41.jpg,"[0.03344877152584748, 0.0022979227306851946]",24,48
429,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2882_03_26_07.jpg,"[0.012638779720031173, 0.0923983956823153]",4,7
430,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1309_03_22_46.jpg,"[0.039848884321133, 0.049640357009905864]",25,49
431,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8609_03_38_21.jpg,"[0.08995312678458485, 0.03573528280328377]",17,32
432,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5925_03_32_36.jpg,"[0.03964893756603972, 0.022324100653587916]",16,31
433,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5954_03_32_40.jpg,"[0.04301433680351122, 0.003456154846380318]",28,55
434,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2806_03_25_57.jpg,"[0.023858476608485793, 0.004947044422664038]",30,59
435,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3655_03_27_45.jpg,"[0.05525861430921415, 0.0643945937189233]",9,17
436,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6469_03_33_46.jpg,"[0.36689198181281507, 0.6030555055115567]",2,3
437,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6504_03_33_50.jpg,"[0.06790800081783614, 0.04794048369423155]",15,29
438,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5348_03_31_22.jpg,"[0.12554652064224633, 0.08915701640492726]",8,14
439,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4315_03_29_10.jpg,"[0.5590882803014415, 0.42120583789662924]",3,4
440,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2598_03_25_30.jpg,"[0.05928813915497182, 0.03815259750655046]",22,43
441,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9315_03_39_53.jpg,"[0.17326476308214056, 0.2884513689409792]",2,3
442,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_653_03_21_21.jpg,"[0.038840594793543536, 0.006192326016927261]",21,42
443,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3660_03_27_46.jpg,"[0.0203293460598388, 0.11103331114406316]",7,13
444,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_648_03_21_21.jpg,"[0.037485973108099035, 0.024781002416607467]",20,39
445,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1272_03_22_41.jpg,"[0.10956291065046393, 0.08367209642727264]",8,14
446,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6476_03_33_47.jpg,"[0.04803339884343811, 0.0226753760746783]",6,11
447,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8581_03_38_17.jpg,"[0.39562711992931776, 0.3551746031139208]",3,6
448,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8083_03_37_13.jpg,"[0.045587391352935734, 0.024956324730491163]",20,39
449,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8593_03_38_19.jpg,"[0.12330251094330508, 0.10169642306734725]",9,17
450,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2833_03_26_00.jpg,"[0.010907294733881828, 0.0018827269195351405]",21,42
451,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1043_03_22_12.jpg,"[0.04563421358544439, 0.022365580093309637]",11,21
452,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_614_03_21_16.jpg,"[0.06226483768126692, 0.04271141731135815]",11,21
453,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8089_03_37_14.jpg,"[0.030223956187985828, 0.005224918438901216]",19,37
454,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5893_03_32_32.jpg,"[0.2325687831194776, 0.21344987080683722]",3,4
455,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2017_03_24_16.jpg,"[0.01692954801074955, 0.10820296061890382]",7,14
456,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8624_03_38_23.jpg,"[0.06645739062569682, 0.025761178780686064]",23,45
457,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9481_03_40_15.jpg,"[0.0700127744411321, 0.10954869127111069]",7,13
458,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6260_03_33_19.jpg,"[0.022075422705430774, 0.02603412114003469]",17,33
459,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5961_03_32_40.jpg,"[0.02952566617224969, 0.017535442699833658]",31,60
460,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6524_03_33_53.jpg,"[0.06756676695062973, 0.021588500064274027]",20,39
461,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_623_03_21_17.jpg,"[0.08841098176493797, 0.07851740631166065]",13,26
462,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6505_03_33_50.jpg,"[0.048265400368471614, 0.0429078998739847]",15,29
463,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3670_03_27_47.jpg,"[0.1832267644085165, 0.17904164335041098]",2,3
464,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5890_03_32_31.jpg,"[0.3618599689426198, 0.49888260697322906]",2,4
465,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2006_03_24_15.jpg,"[0.4803072663592573, 0.37361009231086834]",2,2
466,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6541_03_33_55.jpg,"[0.12878786147393453, 0.06864071207008687]",26,51
467,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8575_03_38_17.jpg,"[0.5568337810159932, 0.71356468474909]",2,3
468,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1282_03_22_42.jpg,"[0.1257754163120571, 0.08107768171984844]",12,23
469,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1036_03_22_11.jpg,"[0.06294349634795375, 0.051208337176234596]",14,26
470,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5366_03_31_24.jpg,"[0.05580489322216247, 0.039393138593416914]",17,33
471,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5903_03_32_33.jpg,"[0.10831640788739556, 0.16868843254071603]",7,13
472,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9853_03_41_03.jpg,"[0.0405304144388748, 0.014054323729823593]",28,55
473,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_565_03_21_10.jpg,"[0.21226000602535913, 0.3379480006479968]",2,2
474,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2878_03_26_06.jpg,"[0.16180439171444558, 0.19336328964452407]",6,11
475,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3643_03_27_44.jpg,"[0.01997053188005095, 0.010141952391351827]",15,29
476,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2529_03_25_21.jpg,"[0.10289469808831095, 0.14379956446588296]",7,13
477,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_7836_03_36_41.jpg,"[0.037009429435057244, 0.029048147211869615]",14,27
478,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9924_03_41_12.jpg,"[0.27969538943996336, 0.31803762108722966]",2,4
479,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9907_03_41_10.jpg,"[0.043569698877959986, 0.023062281761041168]",9,17
480,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1039_03_22_11.jpg,"[0.0915105666761776, 0.06938877560626645]",12,23
481,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1049_03_22_12.jpg,"[0.10002125459791097, 0.07361516732987577]",9,16
482,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2855_03_26_03.jpg,"[0.07992654710999293, 0.04423115134595526]",14,27
483,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1041_03_22_11.jpg,"[0.02088781398951028, 0.03727120719983677]",12,22
484,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9524_03_40_21.jpg,"[0.029093073280661543, 0.05141972939922193]",23,45
485,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9286_03_39_50.jpg,"[0.03623906013773706, 0.006347807013561595]",17,33
486,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1273_03_22_41.jpg,"[0.11337871749627283, 0.0702760150874294]",9,17
487,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6267_03_33_20.jpg,"[0.04539049185202322, 0.07223590905680628]",12,23
488,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4360_03_29_15.jpg,"[0.026927706180001402, 0.024192739855577]",25,48
489,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4348_03_29_14.jpg,"[0.03337464120779558, 0.011216480144585483]",19,37
490,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8049_03_37_08.jpg,"[0.033005982052962075, 0.007262744056087095]",30,60
491,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3625_03_27_42.jpg,"[0.08682523757008906, 0.03646641049448941]",23,44
492,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6232_03_33_15.jpg,"[0.04456843643571351, 0.026883149837785784]",28,54
493,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2811_03_25_57.jpg,"[0.025139143779004197, 0.003487809202223281]",29,57
494,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6553_03_33_56.jpg,"[0.024271086544772984, 0.012994189533322851]",28,55
495,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6513_03_33_51.jpg,"[0.03609437416519153, 0.06503534593040342]",17,33
496,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2808_03_25_57.jpg,"[0.0058761608793156785, 0.004191984815084385]",30,59
497,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9493_03_40_17.jpg,"[0.02623510046533329, 0.016785907312567187]",10,19
498,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4373_03_29_17.jpg,"[0.03620677096362909, 0.006820041833066296]",28,55
499,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6845_03_34_34.jpg,"[0.08871822702782023, 0.0751723475499175]",9,17
500,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2574_03_25_27.jpg,"[0.020662024174922248, 0.028927914181524173]",16,32
501,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8069_03_37_11.jpg,"[0.03765269307241338, 0.005230385314366858]",25,49
502,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5939_03_32_38.jpg,"[0.09995222257050779, 0.06013249527024477]",23,45
503,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4358_03_29_15.jpg,"[0.08894577487366638, 0.04394903381099999]",23,45
504,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5902_03_32_33.jpg,"[0.019887845809876056, 0.1831423925130567]",6,11
505,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1063_03_22_14.jpg,"[0.08470264923004385, 0.06379373440638286]",4,7
506,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9496_03_40_17.jpg,"[0.03635532460494254, 0.05375343531477303]",11,21
507,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2816_03_25_58.jpg,"[0.01528930484689805, 0.035076161125641124]",28,55
508,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6862_03_34_36.jpg,"[0.3013096805463821, 0.5210736866954696]",2,2
509,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5910_03_32_34.jpg,"[0.0808048009255214, 0.05110930262453033]",9,17
510,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2514_03_25_20.jpg,"[0.23840204803609455, 0.4559076136276208]",2,3
511,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6531_03_33_54.jpg,"[0.09404500313896484, 0.08105636855151217]",23,45
512,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5381_03_31_26.jpg,"[0.05277416453520027, 0.031108700503631133]",24,47
513,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5361_03_31_24.jpg,"[0.007415903256243084, 0.044223218642045356]",14,27
514,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8637_03_38_25.jpg,"[0.07345582005917183, 0.023069717476272376]",30,59
515,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_988_03_22_04.jpg,"[0.014043915503626443, 0.0033029676436476594]",29,58
516,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9501_03_40_18.jpg,"[0.10452849513754922, 0.07693572072676949]",14,26
517,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9863_03_41_04.jpg,"[0.07546185092680187, 0.0652653752288418]",26,52
518,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4135_03_28_47.jpg,"[0.057312229222898046, 0.22305064075699024]",2,3
519,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_4123_03_28_45.jpg,"[0.33245935739386634, 0.33782256835147423]",6,11
520,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9515_03_40_19.jpg,"[0.023779306600827218, 0.01011232422012202]",19,38
521,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6842_03_34_34.jpg,"[0.018811227467386612, 0.009029060935112874]",11,21
522,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1024_03_22_09.jpg,"[0.022663015352945563, 0.016210967871115558]",18,34
523,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_5345_03_31_22.jpg,"[0.15909925041649228, 0.16249018088954287]",6,11
524,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_607_03_21_15.jpg,"[0.06450802696562104, 0.06123013299703766]",10,19
525,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9538_03_40_22.jpg,"[0.03414465889886415, 0.011645916592875009]",28,55
526,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1046_03_22_12.jpg,"[0.05684693694990837, 0.04832423541397963]",9,17
527,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3649_03_27_45.jpg,"[0.08085267797678497, 0.05429188431823905]",12,22
528,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_1028_03_22_10.jpg,"[0.043088935929898625, 0.010178194334998086]",17,34
529,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9851_03_41_03.jpg,"[0.04326321542862297, 0.005845657298589373]",30,59
530,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6284_03_33_22.jpg,"[0.03480017015398536, 0.006649823210613767]",6,11
531,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2861_03_26_04.jpg,"[0.034104868791388084, 0.04639827047939815]",12,23
532,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_2021_03_24_17.jpg,"[0.02335825811450093, 0.03165781564873989]",10,19
533,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3629_03_27_42.jpg,"[0.0255640013330565, 0.0036313624705689622]",20,39
534,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_8600_03_38_20.jpg,"[0.19981033186766267, 0.12220544460654983]",12,23
535,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9270_03_39_48.jpg,"[0.0636077391583238, 0.0509216129385268]",26,51
536,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_3648_03_27_44.jpg,"[0.04296540493349281, 0.041228880967866345]",12,23
537,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_6853_03_34_35.jpg,"[0.04329040631208232, 0.012655778473030975]",5,9
538,../../..//Data/Scenario5/development_dataset/unit1/camera_data/image_BS1_9260_03_39_46.jpg,"[0.017474654902859106, 0.009568695065428099]",30,60
